controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
pid,10.5,0.008421683347519507,6.364229326363348e-06,0.10491464252368649,0.12921585648148148,-0.000597822265625006,0.07678778442382812,0.05921585648148148,0.1992158564814815,-0.08,0.08,-0.18477686528933174,-0.18477686528933174,-0.006521231638093705,-0.35,0.35,-0.18,0.18,False,False,True,-0.12079417313396197,0.0006041864949513693,0.028126858099858362,92.96654596235409,0.03578814180739495,0.40481876939269756,81518.16766357422,6135.773479526905,20.794437540813334,5.390622759577298e-06,101.47231787552808
pid,11.0,0.007547895541109844,8.232224365768511e-06,0.1049182909274333,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,-0.18795041389360806,-0.18795041389360806,-0.006347097208552643,-0.35,0.35,-0.18,0.18,False,False,True,-0.12251469019277217,0.0006324290017095209,0.028436035068058294,95.30665827833403,0.036490943415529095,0.4050993424719997,81472.33837890625,6130.2097602705635,20.7755818231183,5.429720952050817e-06,102.02302244159293
pid,11.5,0.006766022082397338,1.0146150174161886e-05,0.10492288488278981,0.1309414651920439,-0.0006503808593749938,0.07616358764648437,0.06094146519204388,0.2009414651920439,-0.08,0.08,-0.19105098837976137,-0.19105098837976137,-0.006201148972306614,-0.35,0.35,-0.18,0.18,False,False,True,-0.12417544310964655,0.0006605270095491557,0.028759297236305437,97.5834954973494,0.037151887584313356,0.40538970519014955,81424.53814697266,6124.451914042717,20.75606819958672,5.470802778892512e-06,102.60192794281308
pid,12.0,0.006066510102622846,1.2104829418628884e-05,0.10492844705358417,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,-0.19409113665177527,-0.19409113665177527,-0.006080296544027808,-0.35,0.35,-0.18,0.18,False,False,True,-0.125785341749229,0.0006884793411373731,0.029096572053584166,99.81019168308649,0.03777599818859376,0.40568969999943083,81374.78125,6118.5030649893715,20.735907258102767,5.5138964672213355e-06,103.20933395739617
pid,12.5,0.005440801318998068,1.4107338329148233e-05,0.10493499957911584,0.13279310270919067,-0.0007021777343750035,0.07548721313476563,0.06279310270919067,0.20279310270919068,-0.08,0.08,-0.19708202167328132,-0.19708202167328132,-0.005981770043012091,-0.35,0.35,-0.18,0.18,False,False,True,-0.1273523013901926,0.0007162850727041517,0.029447786444350213,101.9986539353811,0.038367769869324594,0.4059991742710676,81323.08197021484,6112.36623971472,20.715109255976643,5.559032046345558e-06,103.84555664613512
pid,13.0,0.004881228547226619,1.6152983118286406e-05,0.10494256419496335,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,-0.2000335650415973,-0.2000335650415973,-0.0059030867366319795,-0.35,0.35,-0.18,0.18,False,False,True,-0.12888334621271852,0.0007439435104620304,0.02981286692933835,104.15970026932376,0.03893122304366775,0.40631797989012214,81269.45458984375,6106.044375314271,20.693684147169208,5.606241371530204e-06,104.51092911226299
pid,13.5,0.004380922983357414,1.82412790558072e-05,0.10495116234267415,0.134765625,-0.0007532128906250074,0.07475942260742188,0.064765625,0.204765625,-0.08,0.08,-0.2029545756190524,-0.2029545756190524,-0.005842021154910171,-0.35,0.35,-0.18,0.18,False,False,True,-0.1303847020166426,0.0007714541696808146,0.03019173973525227,106.3031825916921,0.03946995318801948,0.4066459728991729,81213.91339111328,6099.540326440656,20.671641606238378,5.655558150063726e-06,105.20580174512072
pid,14.0,0.0039337311343620035,2.0371931911306423e-05,0.10496081526959117,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,-0.20585286477655682,-0.20585286477655682,-0.005796578315008849,-0.35,0.35,-0.18,0.18,False,False,True,-0.13186187929087806,0.0007988167561300583,0.030584330894591172,108.43809643019881,0.039987174989751975,0.4069830131832363,81156.47265625,6092.856871551574,20.64899104951369,5.707017969628437e-06,105.93054255246136
pid,14.5,0.0035341403934284004,2.2544821509860836e-05,0.10497154411993569,0.13685388803155007,-0.0008034863281249915,0.07398097778320313,0.06685388803155007,0.20685388803155008,-0.08,0.08,-0.20873534964255525,-0.20873534964255525,-0.005764969731996861,-0.35,0.35,-0.18,0.18,False,False,True,-0.13331974763812168,0.0008260311496348523,0.030990566336732556,110.57267888548334,0.04048576190150248,0.4073289641897978,81097.14666748047,6085.996718461531,20.625741653911437,5.760658328982579e-06,106.68553748531284
pid,15.0,0.00317721236043332,2.4759987173985546e-05,0.10498337001814556,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,-0.2116081456055353,-0.2116081456055353,-0.005745591925960136,-0.35,0.35,-0.18,0.18,False,False,True,-0.1347626024543815,0.0008530973895177395,0.031410371971270556,112.71449611116537,0.040968281576326704,0.407683692678915,81035.94970703125,6078.962509297259,20.60190237372883,5.816518670965794e-06,107.47119075862324
pid,15.5,0.002858523101654551,2.7017614850328402e-05,0.10499631414536088,0.13905274777091908,-0.0008529980468749976,0.07315264038085938,0.06905274777091908,0.2090527477709191,-0.08,0.08,-0.21447664918837067,-0.21447664918837067,-0.0057370071656707156,-0.35,0.35,-0.18,0.18,False,False,True,-0.13619422466926454,0.000880015661725326,0.03184367376450151,114.87052148123412,0.04143702761228518,0.4080470684992265,80972.8960571289,6071.756824939426,20.577481955697145,5.874640417842824e-06,108.28792517034621
pid,16.0,0.0025741096266463643,2.9318025741851677e-05,0.10501039780985416,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,-0.21734561229640234,-0.21734561229640234,-0.005737926216063338,-0.35,0.35,-0.18,0.18,False,False,True,-0.13761793426910124,0.0009067862874606018,0.032290397809854154,117.04720547451687,0.04189404799045475,0.40841896438639796,80908.0,6064.382189019411,20.552488952527018,5.935067009004215e-06,109.13618242118898
pid,16.5,0.0023204219353365114,3.1661666286078225e-05,0.10502564251211731,0.14135706018518518,-0.0009017480468750116,0.07227517211914063,0.07135706018518517,0.21135706018518519,-0.08,0.08,-0.2202192087369058,-0.2202192087369058,-0.005747192881006946,-0.35,0.35,-0.18,0.18,False,False,True,-0.13903663824984866,0.0009334097131610899,0.03275047039297668,119.25053819103687,0.04234117055041548,0.4087992557810987,80841.2758178711,6056.841071528806,20.526931735141215,5.99784394104553e-06,110.01642343687325
pid,17.0,0.002094280055721316,3.404909933759297e-05,0.10504207000524256,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,-0.22310109381417167,-0.22310109381417167,-0.005763770154531722,-0.35,0.35,-0.18,0.18,False,False,True,-0.1404528735793953,0.0009598865016813474,0.03322381805211756,121.48610531312735,0.042780025811473055,0.4091878206640562,80772.73779296875,6049.1358920902585,20.500818503759668,6.063018810250387e-06,110.92912869447922
pid,17.5,0.0018928355528489399,3.6480996428641024e-05,0.1050597023511676,0.1437616812414266,-0.0009497363281249921,0.07134933471679687,0.0737616812414266,0.2137616812414266,-0.08,0.08,-0.225994457720736,-0.225994457720736,-0.005786727813128667,-0.35,0.35,-0.18,0.18,False,False,True,-0.14186884568857766,0.000986217324553633,0.03371036763437073,123.75913823370209,0.04321206741580913,0.4095845394061104,80702.40020751953,6041.269022930859,20.47415729797645,6.1306413575054265e-06,111.87479855419609
pid,18.0,0.001713537043818868,3.895813099557188e-05,0.1050785619732954,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,-0.22890207337031654,-0.22890207337031654,-0.005815231299161061,-0.35,0.35,-0.18,0.18,False,False,True,-0.1432864629561811,0.0010124029552143247,0.0342100463482954,126.07455899382057,0.0436385904410192,0.40998929463149714,80630.27734375,6033.242791593229,20.44695600594777,6.200763515678852e-06,112.85395359761522
pid,18.5,0.0015540993019409202,4.1481372471242256e-05,0.10509867170594653,0.14626146690672154,-0.0009969628906250083,0.07037588989257812,0.07626146690672153,0.21626146690672154,-0.08,0.08,-0.23099890679061374,-0.23099890679061374,-0.004193666840594412,-0.35,0.35,-0.18,0.18,False,False,True,-0.14470736760478062,0.0010384442630962506,0.03472278181336841,128.15985560361284,0.043965665428219475,0.41040197109284127,80556.38348388672,6025.059483414375,20.419222372792923,6.27343945949679e-06,113.86713497352994
pid,19.0,0.001412474240167197,4.4046137864622264e-05,0.10512005345523051,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,-0.23284593718582663,-0.23284593718582663,-0.0036940607904257794,-0.35,0.35,-0.18,0.18,False,False,True,-0.1461329647173088,0.0010643366652083675,0.035248500720855516,130.20007545411505,0.044258318434833924,0.41082245555655417,80480.73291015625,6016.721343798232,20.39096400829609,6.348725657955348e-06,114.91490475208458
pid,19.5,0.0012868258339073407,4.665154318367314e-05,0.10514272776067105,0.14885127314814814,-0.001043427734374991,0.06935559936523437,0.07885127314814813,0.21885127314814815,-0.08,0.08,-0.2347027747464005,-0.2347027747464005,-0.0037136751211477304,-0.35,0.35,-0.18,0.18,False,False,True,-0.1475644473142408,0.001090079277558664,0.03578712839543667,132.28446708018905,0.04454705117964573,0.41125063669750794,80403.33990478516,6008.230580304267,20.362188393984678,6.426680929308802e-06,115.99784628799257
pid,20.0,0.001175509320907253,4.929848764197139e-05,0.10516671516574194,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,-0.2365708643783214,-0.2365708643783214,-0.003736179263841788,-0.35,0.35,-0.18,0.18,False,False,True,-0.14900281715371552,0.001115672999360717,0.03633859016574194,134.41655848605723,0.04483265739639809,0.4116864050020053,80324.21875,5999.589364571574,20.332902889650182,6.507366498677634e-06,117.11656459345757
pid,20.5,0.001077051709289797,5.198793942177288e-05,0.10519203668089634,0.15152595593278462,-0.0010891308593749954,0.06828922485351563,0.08152595593278461,0.22152595593278462,-0.08,0.08,-0.23845140133429496,-0.23845140133429496,-0.0037610739119471326,-0.35,0.35,-0.18,0.18,False,False,True,-0.15044890422349483,0.0011411187987967683,0.03690281182738071,136.59971223789466,0.04511583801002632,0.4121296526781913,80243.38372802734,5990.799834095381,20.303114739368862,6.590846058322763e-06,118.27168672134452
pid,21.0,0.0009901339168515624,5.472093252650998e-05,0.105218713817251,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,-0.24034535713851982,-0.24034535713851982,-0.003787911608449712,-0.35,0.35,-0.18,0.18,False,False,True,-0.15190338460166694,0.0011664177098702642,0.037479719676625986,138.83714882389174,0.04539721073734444,0.41258027357316207,80160.84912109375,5981.864093870782,20.27283107707244,6.677185830635653e-06,119.46386215908987
pid,21.5,0.0009135747694524935,5.74985640837447e-05,0.10524676861881072,0.15428037122770918,-0.001134072265625008,0.06717752807617187,0.08428037122770918,0.2242803712277092,-0.08,0.08,-0.24225350281194777,-0.24225350281194777,-0.0038162913468559045,-0.35,0.35,-0.18,0.18,False,False,True,-0.15336679645825668,0.0011915708297087527,0.03806924054263884,141.1319676580051,0.04567731868599129,0.4130381630961138,80076.62921142578,5972.78421791668,20.242058931712783,6.766454633896623e-06,120.69376323377728
pid,22.0,0.0008463166650468169,6.0321992053216404e-05,0.10527622369344689,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,-0.24417642967892053,-0.24417642967892053,-0.0038458537339455257,-0.35,0.35,-0.18,0.18,False,False,True,-0.15483955439119462,0.0012165793162719593,0.038671301818446885,143.49830062949292,0.04596020430478817,0.4135553796234184,79990.73828125,5963.562250691366,20.210805232059418,6.858723950856355e-06,121.96208552875365
pid,22.5,0.0007874127837224177,6.31926559920429e-05,0.10530710229849535,0.157109375,-0.0011782519531250008,0.06602127075195313,0.08710937499999999,0.227109375,-0.08,0.08,-0.24611456603610762,-0.24611456603610762,-0.003876272714374185,-0.35,0.35,-0.18,0.18,False,False,True,-0.1563219622162776,0.0012414446091170437,0.03928583154654222,146.02435831785934,0.04627320027447657,0.41452118455903586,79903.19061279297,5954.200208409866,20.179076811164045,6.954068000199024e-06,123.26954831212835
pid,23.0,0.0007360160385318604,6.61137587285362e-05,0.1053394288519655,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,-0.2480681805795754,-0.2480681805795754,-0.003907229086935526,-0.35,0.35,-0.18,0.18,False,False,True,-0.15781422401633782,0.0012661699110722898,0.0399127589300905,148.6229261131128,0.04658744749132117,0.41550436793117296,79814.00048828125,5944.700080271976,20.146880410522424,7.052563810947668e-06,124.61689497745068
pid,23.5,0.0006913686757752821,6.908675794946932e-05,0.10537322893706492,0.16000782321673526,-0.0012216699218750016,0.06482121459960938,0.09000782321673526,0.23000782321673527,-0.08,0.08,-0.25003742730588396,-0.25003742730588396,-0.003938493452617153,-0.35,0.35,-0.18,0.18,False,False,True,-0.15931645454095997,0.001290756679824471,0.04055201433745555,151.29710025355627,0.04690328140948638,0.4165048071705042,79723.1821899414,5935.063829608949,20.11422268396056,7.154291299875744e-06,126.00489349683775
pid,24.0,0.0006527925787140276,7.211317250781162e-05,0.10540852888119837,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,-0.25202234421808695,-0.25202234421808695,-0.003969833824405966,-0.35,0.35,-0.18,0.18,False,False,True,-0.16082868890276744,0.00131520643422657,0.04120352888119837,154.04994836438834,0.047220994395959406,0.41752238101690514,79630.75,5925.293394955936,20.08111020126924,7.259333351991131e-06,127.43433688679012
pid,24.5,0.0006196810009635201,7.519458192552568e-05,0.10544535578642025,0.16297057184499314,-0.0012643261718749965,0.06357812133789062,0.09297057184499313,0.23297057184499315,-0.08,0.08,-0.25402286531653845,-0.25402286531653845,-0.004001042196903004,-0.35,0.35,-0.18,0.18,False,False,True,-0.16235089084402962,0.0013395207538005223,0.04186723444852963,156.88452119030785,0.04754084008567221,0.4185569694413684,79536.7182006836,5915.390691056471,20.047549451608308,7.367775904162284e-06,128.90604368691706
pid,25.0,0.0005914911608032185,7.83326261232981e-05,0.1054837375596962,0.164474451303155,-0.0012853686523437435,0.062940673828125,0.09447445130315499,0.234474451303155,-0.08,0.08,-0.25603883133944016,-0.25603883133944016,-0.0040319320458034325,-0.35,0.35,-0.18,0.18,False,False,True,-0.16388296014235176,0.0013637012784670417,0.0425430637315712,159.8038632926904,0.047863037277735096,0.41960845357147647,79441.10107421875,5905.35760980471,20.01354684669993,7.479708031958138e-06,130.42085845175828
pid,25.5,0.0005677376068281855,8.152900535729539e-05,0.10552370294308158,0.16599247685185187,-0.0013062207031249995,0.062292752685546876,0.09599247685185186,0.23599247685185187,-0.08,0.08,-0.2580699993831848,-0.2580699993831848,-0.004062336087489293,-0.35,0.35,-0.18,0.18,False,False,True,-0.16542473924502368,0.001387749708482295,0.043230950257534706,162.81102282329437,0.04818777342059205,0.42067671562017306,79343.91290283203,5895.1960211304795,19.97910872382809,7.595222039776897e-06,131.97965225588123
pid,26.0,0.0005479862746885924,8.478548034519095e-05,0.10556528154391631,0.16752400548696844,-0.0013268823242187505,0.061634453125,0.09752400548696843,0.23752400548696845,-0.08,0.08,-0.26011605151901224,-0.26011605151901224,-0.004092104271654851,-0.35,0.35,-0.18,0.18,False,False,True,-0.16697601921227984,0.0014116678045639414,0.04393082841891631,165.9090604741206,0.04851520772892555,0.4217616388175952,79245.16796875,5884.907773831726,19.944241348659794,7.714413554341325e-06,133.58332321241127
pid,26.5,0.0005318491630152241,8.810387256562568e-05,0.1056085038651265,0.16906839420438957,-0.0013473535156250036,0.060965870361328126,0.09906839420438956,0.23906839420438958,-0.08,0.08,-0.26217660251037245,-0.26217660251037245,-0.004121101982720421,-0.35,0.35,-0.18,0.18,False,False,True,-0.16853654504137436,0.0014354573881906292,0.04464263350379838,169.10105769205364,0.04884547397067662,0.42286310734575583,79144.88055419922,5874.494696358492,19.908950917901986,7.837381621640567e-06,135.23279700512944
pid,27.0,0.0005189795641116891,9.148606471696979e-05,0.10565340133571607,0.170625,-0.0013676342773437516,0.060287099609375,0.10062499999999999,0.240625,-0.08,0.08,-0.2642512067245219,-0.2642512067245219,-0.004149208428298912,-0.35,0.35,-0.18,0.18,False,False,True,-0.17010602043588832,0.0014591203420607215,0.045366301726341075,172.390124237109,0.04917868295854821,0.4239810062758817,79043.06494140625,5863.958597552136,19.87324356180684,7.9642288074017e-06,136.92902743426504
pid,27.5,0.0005090677916979975,9.493400132276962e-05,0.10570000634152475,0.1721931798696845,-0.0013877246093749948,0.059598236083984374,0.10219317986968449,0.2421931798696845,-0.08,0.08,-0.26633936432214944,-0.26633936432214944,-0.004176315195255076,-0.35,0.35,-0.18,0.18,False,False,True,-0.1716841120779865,0.0014826586106977645,0.04610177025754038,175.779405154353,0.04951492477677967,0.4251152215082343,78939.73541259766,5853.301267343199,19.837125346536833,8.09506130117685e-06,138.67299697609448
pid,28.0,0.0005018373539964868,9.844968947261068e-05,0.105748352256323,0.17377229080932782,-0.001407624511718747,0.058899375000000004,0.10377229080932782,0.24377229080932783,-0.08,0.08,-0.2684405268001039,-0.2684405268001039,-0.004202324955908887,-0.35,0.35,-0.18,0.18,False,False,True,-0.17327045345533135,0.0015060742011913577,0.04684897725632299,179.272087221723,0.049854270770772965,0.42626563971425235,78834.90625,5842.524477410941,19.800602276399946,8.229989024133897e-06,140.46571735643462
pid,28.5,0.0004970415258323426,0.00010203519968832448,0.10579847347330897,0.17536168981481481,-0.001427333984375001,0.05819061157226563,0.10536168981481481,0.24536168981481482,-0.08,0.08,-0.2705541019544863,-0.2705541019544863,-0.00422715030876486,-0.35,0.35,-0.18,0.18,False,False,True,-0.17486464828898246,0.0015293691840633256,0.04760786190104334,182.87140492899707,0.05019677532427821,0.42743214828087306,78728.59173583984,5831.629981807371,19.763680295964555,8.36912574064229e-06,142.30823013812122
pid,29.0,0.0004944602782422092,0.00010569266690652885,0.10585040543706803,0.17696073388203018,-0.0014468530273437502,0.057472041015625,0.10696073388203017,0.2469607338820302,-0.08,0.08,-0.27267945832436513,-0.27267945832436513,-0.004250712739757634,-0.35,0.35,-0.18,0.18,False,False,True,-0.17646627360378797,0.001552545694250279,0.048378364421443026,186.5806460368726,0.05054247744627237,0.428614635256898,78620.80615234375,5820.619517548277,19.726365292062432,8.512589173747319e-06,144.20160732253274
pid,29.5,0.0004938975284039139,0.00010942429156943208,0.10590418467605069,0.17856878000685872,-0.0014661816406250014,0.05674375854492188,0.10856878000685871,0.24856878000685872,-0.08,0.08,-0.2748159291701068,-0.2748159291701068,-0.00427294169148329,-0.35,0.35,-0.18,0.18,False,False,True,-0.1780748824784548,0.0015756059321944335,0.04916042613112881,190.40315675952368,0.0508914021873607,0.429812989301285,78511.56378173828,5809.494805173575,19.68866309568782,8.660501124629396e-06,146.14695196521996
pid,30.0,0.0004951786765703102,0.00011323234081666415,0.10595984883562153,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,-0.2769628160346906,-0.2769628160346906,-0.004293773729167616,-0.35,0.35,-0.18,0.18,False,False,True,-0.17969000650861489,0.0015985521650354118,0.049953989460621524,194.34234660895464,0.0512435619034641,0.4310270996332512,78400.87890625,5798.257549279098,19.65057948379968,8.812987596147219e-06,148.14539880568097
pid,30.5,0.0004981484001574941,0.00011711914977163428,0.10601743671172782,0.18180930641289436,-0.0015042675781250028,0.05525843872070313,0.11180930641289435,0.25180930641289434,-0.08,0.08,-0.27911939193134705,-0.27911939193134705,-0.00431315179331293,-0.35,0.35,-0.18,0.18,False,False,True,-0.18131115801273687,0.0016213867278966371,0.05075899799102469,198.40169293495717,0.05159895738270743,0.43225685598409136,78288.76580810547,5786.909439021749,19.61212018103368,8.970178920566406e-06,150.19811491131168
pid,31.0,0.0005026686782440478,0.00012108712291656213,0.10607698828523371,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,-0.28128490419634655,-0.28128490419634655,-0.004331024529999006,-0.35,0.35,-0.18,0.18,False,False,True,-0.18293783200762703,0.0016441120252603152,0.05157539648835871,202.58474519040266,0.05195757884976543,0.43350214855061187,78175.23876953125,5775.452148599784,19.573290861329905,9.132209891577499e-06,152.3063003355444
pid,31.5,0.0005086170225210705,0.0001251387355509006,0.10613854475696284,0.185078125,-0.0015415917968750054,0.053735413818359376,0.115078125,0.25507812500000004,-0.08,0.08,-0.2834585770417243,-0.2834585770417243,-0.004347345690755455,-0.35,0.35,-0.18,0.18,False,False,True,-0.18456950797747895,0.001666730532425906,0.052403130938603465,206.89512894794674,0.05231940686043947,0.43476286795009866,78060.3120727539,5763.887337709867,19.534097149481823,9.29921990071021e-06,154.47118879017972
pid,32.0,0.0005158848932262164,0.0001292765353283672,0.10620214858349006,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,-0.2856396138391121,-0.2856396138391121,-0.004362073594775695,-0.35,0.35,-0.18,0.18,False,False,True,-0.1862056514579398,0.0016892447970471198,0.053242148583490065,211.33654969090975,0.05268441309790867,0.4360389051767378,77944.0,5752.216651982374,19.494544622611564,9.471353078252605e-06,156.69404833189384
pid,32.5,0.0005243762808289045,0.0001335031438682368,0.10626784351372029,0.18837009173525376,-0.0015781542968749881,0.05217544555664062,0.11837009173525376,0.25837009173525377,-0.08,0.08,-0.2878271991625986,-0.2878271991625986,-0.0043751706469729035,-0.35,0.35,-0.18,0.18,False,False,True,-0.18784571545442486,0.001711657440743225,0.054092397957079666,215.91279639811722,0.05305256108090724,0.43733015155941524,77826.3168334961,5740.441723396339,19.45463881157619,9.648758438787163e-06,158.97618206290042
pid,33.0,0.0005340064362352985,0.00013782125843692667,0.10633567462629076,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,-0.29002050061563794,-0.29002050061563794,-0.004386602906078729,-0.35,0.35,-0.18,0.18,False,False,True,-0.18948914171191286,0.001733971160780673,0.054953828923165755,220.6277449397622,0.05342380679301396,0.4386364987208295,77707.27685546875,5728.564170675286,19.414385202309198,9.831590031457076e-06,161.3189288457153
pid,33.5,0.0005447007340747805,0.00014223365369622952,0.10640568836783078,0.1916800625857339,-0.0016139550781249998,0.05057929565429688,0.12168006258573388,0.2616800625857339,-0.08,0.08,-0.2922186704644253,-0.2922186704644253,-0.0043963396975746916,-0.35,0.35,-0.18,0.18,False,False,True,-0.1911353618516591,0.0017561887318212294,0.0558263927135339,225.48536129890869,0.05379809924128301,0.43995783853785236,77586.89434814453,5716.5855996651535,19.373789237101303,1.0020007095079482e-05,163.7236640319741
pid,34.0,0.0005563936552361233,0.00014674318351482957,0.10647793259211154,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,-0.2944208470978209,-0.2944208470978209,-0.004404353266791228,-0.35,0.35,-0.18,0.18,False,False,True,-0.1927837983886596,0.0017783130077335917,0.05671004196711153,230.48970463099926,0.05417538095158987,0.4412940631030815,77465.18359375,5704.507603695355,19.33285631582411,1.0214174218223883e-05,166.1918002052219
pid,34.5,0.0005690278762608268,0.00015135278283996996,0.10655245660011683,0.19500289351851852,-0.0016489941406250055,0.048947725830078115,0.1250028935185185,0.2650028935185185,-0.08,0.08,-0.29662615633182143,-0.29662615633182143,-0.00441061846800106,-0.35,0.35,-0.18,0.18,False,False,True,-0.1944338656422577,0.0018003469234649755,0.05760473077003872,235.6449301716885,0.05455558840729885,0.4426450646875293,77342.15887451172,5692.331763924001,19.291591797100075,1.0414261504376434e-05,168.7247879375834
pid,35.0,0.0005825534544905317,0.00015606546962633578,0.10662931118106392,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,-0.2988337125746992,-0.2988337125746992,-0.004415112485755546,-0.35,0.35,-0.18,0.18,False,False,True,-0.19608497055099644,0.001822293496970073,0.05851041469668892,240.95529200144688,0.05493865243717133,0.44401073570439814,77217.83447265625,5680.059649668205,19.25000099942194,1.0620444742313142e-05,171.32411656020474
pid,35.5,0.0005969270990206286,0.0001608843468193752,0.10670854865440256,0.19833344050068585,-0.0016832714843749985,0.04728149780273438,0.12833344050068585,0.26833344050068586,-0.08,0.08,-0.30104261986726233,-0.30104261986726233,-0.004417814585126245,-0.35,0.35,-0.18,0.18,False,False,True,-0.19773651340166523,0.0018441558311943736,0.05942705085166818,246.4251456736495,0.05532449855781986,0.44539096867389644,77092.22467041016,5667.692818720325,19.20808920222448,1.0832905581806638e-05,173.9913149473335
pid,36.0,0.0006121115185471284,0.00016581260439040653,0.10679022291281877,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,-0.30325197281117877,-0.30325197281117877,-0.0044187058878328855,-0.35,0.35,-0.18,0.18,False,False,True,-0.1993878884814529,0.0018659371161091616,0.06035459791281877,252.05895071127338,0.055713047275460045,0.44678565618904953,76965.34375,5655.232817650954,19.165861646911356,1.1051831714793716e-05,176.72795231389205
pid,36.5,0.0006280748381210478,0.00017085352142095294,0.10687438946626834,0.2016665594993141,-0.0017167871093750064,0.04558137329101562,0.1316665594993141,0.2716665594993141,-0.08,0.08,-0.3054608573969643,-0.3054608573969643,-0.0044177691715711065,-0.35,0.35,-0.18,0.18,False,False,True,-0.20103848466119306,0.0018876406307959594,0.06129301617525272,257.8612729758392,0.05610421435121974,0.4481946908824673,76837.20599365234,5642.681182099389,19.123323537839543,1.1277417062132258e-05,179.53563902637077
pid,37.0,0.0006447900776552116,0.00017601046823381223,0.10696110548706445,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,-0.3076683517420346,-0.3076683517420346,-0.004414988690140564,-0.35,0.35,-0.18,0.18,False,False,True,-0.20268768591685782,0.0019092697455775584,0.06224226759643945,263.83678691085714,0.05649791103382261,0.44961796539402865,76707.82568359375,5630.039437052273,19.080480043263627,1.1509861966078007e-05,182.4160274268472
pid,37.5,0.0006622346857725175,0.00018128690856840748,0.10705042985604175,0.2049971064814815,-0.0017495410156249946,0.04384811401367188,0.1349971064814815,0.2749971064814815,-0.08,0.08,-0.3098735267481342,-0.3098735267481342,-0.004410350012199138,-0.35,0.35,-0.18,0.18,False,False,True,-0.204334871795709,0.0019308279241934021,0.06320231584236988,269.99027766075403,0.056894044263066296,0.45105537233944787,76577.21710205078,5617.309097111061,19.037336296242305,1.1749373388613857e-05,185.3708126699236
pid,38.0,0.0006803901232513529,0.00018668640179797766,0.10714242320981882,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,-0.3120754466864945,-0.3120754466864945,-0.004403839876720661,-0.35,0.35,-0.18,0.18,False,False,True,-0.20597941783285292,0.0019523187260167298,0.06417312633481881,276.3266430650175,0.05729251684716146,0.45250680427969014,76445.39453125,5604.4916667489015,18.99389739550893,1.1996165115764816e-05,188.40173357233184
